id,Author,Pub_Year,pubmedid,EpiCurve,TDComment,AHComment,Trans1,Trans1_O,Trans2,Trans2_O,Trans3,Trans3_O,Risk1,Risk2,RiskAll,Cases1,Cases2,CasesAll,Rate1,Rate2,RateAll,Hospitalizations,Deaths,Vehicle_1,Veh1,Veh1_D_1,Veh2,Veh2_D_1,Veh3,Veh3_D_1,PCRSect,OBYear,Hemisphere,season,MeanI1,MedianI1,Range_S_I1,Range_L_I1,MeanD1,MedianD1,Range_S_D1,Range_L_D1,MeanA1,MedianA1,Range_Y_A1,Range_O_A1,Action1,Action2_1,Secondary,MeanI2,MedianI2,Range_S_I2,Range_L_I2,MeanD2,MedianD2,Range_S_D2,Range_L_D2,Mea 2,Media 2,Range_Y_A2,Range_O_A2,Comments_1,Path1,Path2_1,Country,Category,State,Setting_1,StartMonth,EndMonth,GGA,CA,SA,new_GGA,new_CA,new_SA,SA_resolved_from,GGB,CB,SB,new_GGB,new_CB,new_SB,SB_resolved_from,GGC,CC,SC,new_ggc,new_cc,new_sc,SC_resolved_from,GGD,CD,SD,new_ggd,new_cd,new_sd,SD_resolved_from,StrainOther,strainother_rc,gge,ce,se,SE_resolved_from,ggf,cf,sf,ggg,cg,sg,ggh,ch,sh,ggi,ci,si,ggj,cj,sj,Country2,Veh1_D_2,Veh2_D_2,Veh3_D_2,Action2_2,Comments_2,Path2_2,Setting_2,category1,strainothergg2c4,gg2c4,Vomit,IncInd,SymInd,PooledLat,PooledSym,PooledAge,IndividualLatent,IndividualSymptomatic
116,Dingle,2004,15364974,N,,,Unspecified,0,  (not applicable),0,  (not applicable),0,0,,0,20,,20,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2002,Northern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 1 of 22, limited information available",Unspecified,0,Other,Hospital,0,"Hospital A, ward 7 E",9,10,2,4,Lordsdale,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,0,0,0,0,Hosp A ward 7E,0,0,Hospital/Nursi,0,Yes,0,0,0,0,0,0,,
117,Dingle,2004,15364974,N,,,Unspecified,0,  (not applicable),0,  (not applicable),0,0,,0,14,,14,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2002,Northern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 2 of 22, limited information available",Unspecified,0,Other,Hospital,0,"Hospital A, ward 7B",10,10,2,4,Lordsdale,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,0,0,0,0,Hosp A ward 7B,0,0,Hospital/Nursi,0,Yes,0,0,0,0,0,0,,
118,Dingle,2004,15364974,N,,,Unspecified,0,  (not applicable),0,  (not applicable),0,0,,0,14,,14,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2002,Northern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 3 of 22, limited information available",Unspecified,0,Other,Hospital,0,"Hospital A, ward 7A",10,10,2,4,Lordsdale,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,0,0,0,0,hosp A ward 7A,0,0,Hospital/Nursi,0,Yes,0,0,0,0,0,0,,
119,Dingle,2004,15364974,N,,,Unspecified,0,  (not applicable),0,  (not applicable),0,0,,0,22,,22,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2002,Northern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 4 of 22, limited information available",Unspecified,0,Other,Hospital,0,"Hospital A, ward 7A",10,10,2,4,Lordsdale,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,0,0,0,0,Hosp A ward 7A (part 2),0,0,Hospital/Nursi,0,Yes,0,0,0,0,0,0,,
120,Dingle,2004,15364974,N,,,Unspecified,0,  (not applicable),0,  (not applicable),0,0,,0,15,,15,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2002,Northern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 5 of 22, limited information available",Unspecified,0,Other,Hospital,0,"Hospital A, ward 7D",10,11,2,4,Lordsdale,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,0,0,0,0,Hosp A Ward 7D,0,0,Hospital/Nursi,0,Yes,0,0,0,0,0,0,,
121,Dingle,2004,15364974,N,,,Unspecified,0,  (not applicable),0,  (not applicable),0,0,,0,25,,25,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2002,Northern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 6 of 22, limited information available",Unspecified,0,Other,Hospital,0,"Hospital A, ward 7C",10,11,2,4,Lordsdale,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,0,0,0,0,Hosp A ward 7C,0,0,Hospital/Nursi,0,Yes,0,0,0,0,0,0,,
122,Dingle,2004,15364974,N,,,Unspecified,0,  (not applicable),0,  (not applicable),0,0,,0,17,,17,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2002,Northern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 7 of 22, limited information available",Unspecified,0,Other,Hospital,0,"Hosptial A, ward 7F",11,11,2,4,Lordsdale,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,0,0,0,0,Hosp A ward 7F,0,0,Hospital/Nursi,0,Yes,0,0,0,0,0,0,,
123,Dingle,2004,15364974,N,,,Unspecified,0,  (not applicable),0,  (not applicable),0,0,,0,13,,13,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2002,Northern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 8 of 22, limited information available",Unspecified,0,Other,Hospital,0,"Hospital A, ward 7C",11,12,2,4,Lordsdale,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,0,0,0,0,Hosp A ward 7C,0,0,Hospital/Nursi,0,Yes,0,0,0,0,0,0,,
124,Dingle,2004,15364974,N,,,Unspecified,0,  (not applicable),0,  (not applicable),0,0,,0,22,,22,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2002,Northern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 9 of 22, limited information available",Unspecified,0,Other,Hospital,0,"Hospital A, ward 7E",11,12,2,4,Lordsdale,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,0,0,0,0,Hosp A ward 7E,0,0,Hospital/Nursi,0,Yes,0,0,0,0,0,0,,
125,Dingle,2004,15364974,N,,,Unspecified,0,  (not applicable),0,  (not applicable),0,0,,0,11,,11,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2002,Northern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 10 of 22, limited information available",Unspecified,0,Other,Hospital,0,"Hospital A, ward 7D",11,11,2,4,Lordsdale,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,0,0,0,0,Hosp A ward 7D,0,0,Hospital/Nursi,0,Yes,0,0,0,0,0,0,,
126,Dingle,2004,15364974,N,,,Unspecified,0,  (not applicable),0,  (not applicable),0,0,,0,14,,14,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2002,Northern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 11 of 22, limited information available",Unspecified,0,Other,Hospital,0,"Hospital A, ward 7A",11,12,2,4,Lordsdale,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,0,0,0,0,Hosp A ward 7A,0,0,Hospital/Nursi,0,Yes,0,0,0,0,0,0,,
131,Dingle,2004,15364974,N,,,Unspecified,0,  (not applicable),0,  (not applicable),0,0,,0,25,,25,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2002,Northern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 16 of 22, limited information available",Unspecified,0,Other,Hospital,0,"Hospital B, ward L",9,10,2,4,Lordsdale,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,0,0,0,0,Hosp B ward L,0,0,Hospital/Nursi,0,Yes,0,0,0,0,0,0,,
132,Dingle,2004,15364974,N,,,Unspecified,0,  (not applicable),0,  (not applicable),0,0,,0,14,,14,,,0,0,0,0,Unspecified,0,No,0,No,0,Both,2002,Northern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 17 of 22, limited information available",Unspecified,0,Other,Hospital,0,"Hospital B, ward E",10,10,2,4,Lordsdale,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,0,0,0,0,Hosp B ward E,0,0,Hospital/Nursi,0,Yes,0,0,0,0,0,0,,
139,Dowell,1995,7769284,Y,Not sure,,Foodborne,0,  (not applicable),0,  (not applicable),0,0,,0,130,16,146,,,0,1,0,Contami ted oyster,Yes,oysters from Grand Pass and off of LA coast,No,0,No,0,Unspecified,1993,Northern,Fall,34,0,31,39,47,0,32,59, , ,0,0,Yes,"recall and destroying some oysters harvested from LA coast from Nov 9-12, although most are still accounted for",Yes,0,0,0,0,0,0,0,0,0,0,0,0,multi-state NV outbreak due to contami ted oysters off coast of LA; secondary cases noted 1-2 wks following for family members of cases who had not eaten oysters,No,0,USA,Foodservice,"MD, TX, NC, PA, MS","annual festival, oyster roast, banquet, restaurant, church supper",11,11,1,0,same sequence found in concurrent Grand Pass oyster-related outbreaks in LA,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,"specimens from oyster-related outbreak in FL, MD nursing home, and person who packed implicated oysters all had different strains from above strain and from each other","specimens from oyster-related outbreak in FL, MD nursing home, and person who packed implicated oysters all had different strains from above strain and from each other",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Contami ted oyster,0,0,"Trace contaimi ted oysters back to source, attempted forward tracing to prevent further infection",10 clusters from 5 states; outbreak associated to contami ted oysters (essentially common source);,0,"Multiple outbreak settings, primarilly associated with food at festivals, dinners,  banquets",Foodservice,0,,0,0,0,34,47,0,,
143,Ewald,2000,10812750,Y,,,Waterborne,0,Foodborne,0,  (not applicable),0,38,,38,13,,13,34.21052632,,34.21052632,,,0,Yes,Contami ted Tap Water,No,0,No,0,Unspecified,1998,Southern,Fall,0,46,0,0,0,36,0,0, , ,22,61,Yes,Water line was flushed regularly,No,0,0,0,0,0,0,0,0,0,0,0,0,"Only visiters to Aborigi l community were affected, possible Aborigi l immunity",Yes,Campylobacter jejuni,Other,Foodservice,0,Catered Meal,4,4,0,0,Camberwell,2,4,CBW94-AUS,Zheng,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia,0,0,0,0,0,C. Jejuni,Luncheon,Foodservice,0,Yes,0,0,0,0,36,0,,
147,Farkas,2002,12116006,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,0,,0,80,,80,,,0,0,0,Catered Lunch,Yes,Catered Lunch,No,0,No,0,Both,1998,Northern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 1 of 2, took place at two daycare centers and one elementry school who used the same lunch catering company",No,0,Other,Foodservice,0,Child Care and Elementry School,11,11,2,0,96% identity w/Lordsdale,2,4,Lsdale-GBR,Zheng,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hungary,Menu A,0,0,0,3-Jan,0,catered food at 3 schools,Foodservice,0,Yes,1,0,0,0,0,0,,
149,Ferreira,2008,18098155,Y,,,Unspecified,0,  (not applicable),0,  (not applicable),0,0,,0,112,,112,,,0,,,0,Yes,Infected Persons,No,0,No,0,Both,2005,Southern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak in daycare lead to community outbreaks in local area, state of Rio de Janeiro, Brazil",Yes,"Astrovirus, Adenovirus",Other,Daycare,0,Daycare,3,6,2,4,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brazil,0,0,0,0,0,0,0,School/Daycare,0,Yes,1,0,0,0,0,0,,
165,Girish,2002,12116011,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,0,,0,130,,130,,,0,,,sandwiches,Yes,Salad Sandwiches,No,0,No,0,Polymerase,1999,Northern,Fall,0,0,12,24,0,0,0,0, , ,18,28,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak among nurses in a hostel at a going away party for an employee, sick from salad sandwiches",No,0,Other,Foodservice,0,Going away party,9,9,2,0,HuCV/New Delhi virus/NDV/India/1999,2,3,HuCV/New Delhi virus/NDV/India/1999,origi l article,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,sandwiches,0,0,0,"First NoV outbreak in Asia, not including Japan.",0,Catered farewell party in a nurse hostel,Foodservice,0,,1,0,0,0,0,0,,
166,Goller,2004,15108754,N,,,Unspecified,0,  (not applicable),0,  (not applicable),0,0,,0,36,,36,,,0,0,0,0,Unspecified,0,No,0,No,0,Unspecified,2003,Southern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Letter, not a full article, very limited information",Unspecified,0,Other,Nursing Home,0,Aged Care Facility,4,5,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia,0,0,0,0,Recommendations to extend worker absence even after primary symptoms had ceased,0,0,Hospital/Nursi,0,,1,0,0,0,0,0,,
169,Gray,1997,9260692,N,,,Waterborne,0,  (not applicable),0,  (not applicable),0,13,,13,7,,7,53.84615385,,53.84615385,0,0,Recreatio l river water,Yes,River Water,No,0,No,0,Polymerase,1994,Northern,Fall,0,0,0,0,0,36,8,100, , ,13,40,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,Group ill after canoeing on Trent river in UK at a watersports facility,Unspecified,0,Other,Leisure,0,Watersports facility along a river,10,10,2,4,Lordsdale,0,0,0,,1,0,Desert Shield,1,3,DSV-USA93,Zheng,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,recreatio l water,0,0,0,swallowing recreatio l water and eating before changing close were associated with NoV,0,Recreatio l watersport center,Leisure,0,Yes,1,0,1,0,36,0,,Y
173,Grima,2009,19215711,Y,,,Person to Person,0,Environmental,0,  (not applicable),0,135,,135,44,,44,32.59259259,,32.59259259,0,0,0,Unknown,0,Yes,initial resident is likely to have been infected by outside source,No,0,Unspecified,2008,Northern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Yes,"wing ma ger meeting about hand washing, cleaning and disposal of soiled items, protection methods for staff, disinfection techniques and food-handling precautions",No,0,0,0,0,0,0,0,0,0,0,0,0,"secondary cases noted among family members and visitors some of which were parallel cases as those of the residents, but were not included in the study",No,0,Other,Nursing Home,0,3 wings that connect through central foyer,11,12,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malta,0,0,0,"handwashing, enviornmental disinfection, foodhandling precautions, disposal of soiled items",staff and patient specific attack rates available.,0,3 wings,Hospital/Nursi,0,,1,0,0,0,0,0,,
194,Hamano,2005,16121370,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,113,,113,57,,57,50,,50,0,0,0,Unspecified,0,No,0,No,0,Both,2000,Northern,Fall,0,0,0,0,0,0,0,0, , ,15,81,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,Outbreak 15 out of 46,Unspecified,0,Japan,Foodservice,0,Wedding Banquet,10,0,1,0,Chiba,1,4,Chiba-JPN00,Zheng,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outbreak no 15 hamano 2005,0,Restaurant - wedding banquet,Foodservice,0,,0,0,0,0,0,0,,
200,Hamano,2005,16121370,N,,,Unspecified,0,  (not applicable),0,  (not applicable),0,83,,83,26,,26,31,,31,0,0,0,Unspecified,0,No,0,No,0,Both,2001,Northern,Fall,0,0,0,0,0,0,0,0, , ,1,63,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,Outbreak 22 of 46,Unspecified,0,Japan,Nursing Home,0,Nursing home for the handicapped,11,0,2,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outbreak no. 22 Hamano 2005,0,home for the handicapped,Hospital/Nursi,0,,0,0,0,0,0,0,,
201,Hamano,2005,16121370,N,,,Person to Person,0,  (not applicable),0,  (not applicable),0,0,,0,26,,26,,,0,0,0,0,Yes,Infected Persons,No,0,No,0,Both,2001,Northern,Fall,0,0,0,0,0,0,0,0, , ,15,18,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,Outbreak 23 of 46,Unspecified,0,Japan,School,0,High School Dorm,11,0,2,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outbreak no. 23 Hamano 2005,0,high school dorm,School/Daycare,0,,0,0,0,0,0,0,,
213,Hamano,2005,16121370,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,58,,58,19,,19,33,,33,0,0,0,Unspecified,0,No,0,No,0,Both,2003,Northern,Fall,0,0,0,0,0,0,0,0, , ,33,48,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,Outbreak 35 of 46,Unspecified,0,Japan,Foodservice,0,Restaurant,11,0,2,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outbreak no. 35 Hamano 2005,0,Restaurant,Foodservice,0,,0,0,0,0,0,0,,
228,Hirakata,2005,15750067,Y,,,Foodborne,0,Person to Person,0,  (not applicable),0,1492,,1492,660,23,683,44.2,,44.2,0,0,Boiled broccoli (handled by foodworkers),Yes,deep-fried spring roll,Yes,broccoli,Yes,lettuce,Capsid,2003,Northern,Fall,31,0,0,0,0,0,0,0,17, ,11,74,Yes,Restaurant was immediately closed,Yes,0,0,0,0,0,0,0,0,0,0,0,0,"Large outbreak in Japan, from infected food handlers at a Restaruant",Yes,"s. aureus, Aeromo s hydrophila",Japan,Foodservice,0,Restaurant,11,11,2,3,Oberhausen455/01/DE,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,broccoli,spring roll,udon noodles,"Restaurant temporarilly shut down,","Multiple tourist groups visiting  gasaki were all infected from one restaurant, improper foodhandling and thus the food were the causative agents of NoV outbreak","Aeromo s hydrophila, S. aureus",Restaurant,Foodservice,0,,1,0,0,31,0,17,,
232,Holtby,2001,12109400,Y,,,Foodborne,0,  (not applicable),0,  (not applicable),0,72,,72,47,4,51,65.27777778,,65.27777778,0,0,salad,Yes,salad,No,0,No,0,Unspecified,2000,Northern,Fall,32,33,8,60,43,0,12,84,33,36,14,53,Yes,"kitchen was thoroughly cleaned, demonstration of infective link b/n chef and cases stressed food hygiene to staff",Yes,0,0,0,0,0,0,0,0,0,0,0,0,chef that prepared salads had been sick and came back to work after symptom-free for 48 h,No,0,Other,Foodservice,0,restaurant,11,11,1,0,meanwood/91/UK,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,Salad,0,0,kitchen spot checks and enviornmental studies to make recommendations for continual cleaning etc.,"Restaurant based salad infected NoV outbreak; abnormally high levels of E. coli in kitchen enviornmental studies, no other pathogens indicated in the cases.",0,Restaurant,Foodservice,0,,1,0,0,32.5,43,34.5,,
233,Honish,2008,18802982,Y,,,Environmental,0,Person to Person,0,  (not applicable),0,1800,,1800,139,,139,7.722222222,,7.722222222,0,0,0,Yes,Contami ted Surfaces,Yes,Infected Persons,No,0,Unspecified,2006,Northern,Fall,0,0,0,0,48,48,0,0, , ,0,0,Yes,"Signs, improved hygine, isolation of sick, cleaning, removal of self-service from dining halls",No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak at a University in Ca da, restricted to residential facilities on campus",Unspecified,0,Other,School,0,University,9,10,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ca da,0,0,0,"enviornmental cleaning, hand hygiene messages,","NoV outbreak in a large Ca  dian university setting, no definitive sources, no retrospective case control study doen.",0,university setting,School/Daycare,0,,1,0,0,0,48,0,,
274,Iritani,2000,10878058,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,53,,53,33,,33,62.26415094,,62.26415094,0,0,0,Yes,Food,No,0,No,0,Both,1998,Northern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 40 of 47, limited information",Unspecified,0,Japan,Foodservice,0,Restaurant,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outbreak 40 of 47 Iritani 2000,0,Restaurant,Foodservice,0,,1,0,0,0,0,0,,
275,Iritani,2000,10878058,N,,,Unknown,0,  (not applicable),0,  (not applicable),0,0,,0,2,,2,,,0,0,0,0,Unknown,0,No,0,No,0,Both,1998,Northern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak 41 of 47, limited information",Unspecified,0,Japan,Unknown,0,0,11,0,2,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outbreak 41 of 47 Iritani 2000,0,0,Unknown,0,,1,0,0,0,0,0,,
318,Isakbaeva,2005,15705344,Y,,,Foodborne,0,Person to Person,0,Environmental,0,1276,,1276,212,175,387,16.61442006,,16.61442006,0,0,0,Yes,Ship Restaurants,Yes,Infected Room Mates,Yes,Contami ted Surfaces,Capsid,2002,Northern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Yes,Ship was cleaned for a week following the second week of outbreaks,Yes,0,0,0,0,0,0,0,0,0,0,0,0,"Outbreak persisted for 6 cruise trips, one passenger later became an index case for an outbreak at a longterm care facility",Unspecified,0,Multiple,Leisure,FL,Cruise Ship,11,1,2,4,Farmington Hills 2002,0,0,0,,2,3,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Caribbean",0,0,0,"1 week sanitation and sterilization of the ship after cruise 1, however outbreak continued on the next 5 cruises","Secondary cases come from cruise 2, after the initial outbreak of NoV on cruise 1, the subsequent 5 cruises and even 1 related nursing home all had NoV outbreaks of the same strain",0,Cruise ship,Leisure,0,Yes,0,0,0,0,0,0,,
326,Kageyama,2004,15243049,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,13,,13,9,,9,69,,69,0,0,Shellfish,Yes,Shellfish,No,0,No,0,Both,1999,Northern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,4 of 66,Unspecified,0,Japan,Foodservice,0,Restaurant,11,0,1,8,0,0,0,0,,2,4,0,0,0,0,,2,6,0,0,0,0,,2,15,0,0,0,0,,"GI/2, GI/4, GI/5, GII/5",0,1,2,0,,1,4,0,1,5,0,2,5,0,0,0,0,0,0,0,0,Shellfish,0,0,0,outbreak 4 of 66 Kageyama 2004,0,Restaurant,Foodservice,0,Yes,0,0,0,0,0,0,,
342,Kageyama,2004,15243049,N,,,Foodborne,0,  (not applicable),0,  (not applicable),0,23,,23,12,,12,52,,52,0,0,Shellfish,Yes,Shellfish,No,0,No,0,Both,2001,Northern,Fall,0,0,0,0,0,0,0,0, , ,0,0,Unspecified,0,No,0,0,0,0,0,0,0,0,0,0,0,0,20 of 66,Unspecified,0,Japan,Other,0,Private Home,11,0,1,4,0,0,0,0,,2,6,0,0,0,0,,2,11,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shellfish,0,0,0,outbreak 20 of 66 Kageyama 2004,0,private home,Other,0,,0,0,0,0,0,0,,
